9248.0, 1.13828757, 50.683868049999994
9251.9, 1.9855473600000002, 59.61296719
9258.8, 5.8575399, 33.55772185
9257.7, 5.0724161599999995, 36.778510270000005
9252.5, 31.125273450000005, 26.86213809
9252.8, 31.96415472, 24.95040357
9252.7, 29.60348095, 25.26641094
9252.7, 31.5709047, 27.99747812
9252.7, 33.05108038, 27.516409359999994
9252.5, 22.937255790000002, 26.116209330000004
9252.5, 23.81908573, 22.159774669999994
9252.7, 30.828495840000002, 28.424770829999993
9254.0, 28.604276480000003, 28.57288201
9253.3, 30.23039304, 27.36129905
9253.0, 32.13518063, 25.23743231
9255.0, 6.5369329, 42.30967833
9254.99822326, 6.69423321, 59.27593443
9255.0, 6.73176893, 39.41153508
9259.1, 7.65723043, 30.410110139999997
9259.3, 6.78518836, 34.01389485
9259.3, 3.27666443, 47.96561461
9262.0, 6.11936685, 31.70640087
9262.2, 4.91082702, 38.227006440000004
9262.630245, 6.99148825, 35.48010188
9264.59590168, 7.77440877, 33.207795950000005
9268.26246128, 6.6865643, 30.629817
9261.4, 37.451630720000004, 18.524217029999996
9260.15210748, 18.90484397, 26.6023957
9260.4, 17.87328323, 24.06185482
9263.2, 15.38756038, 22.865155570000002
9263.2, 23.82775995, 27.69076123
9263.3, 15.802445540000003, 26.145438159999994
9263.4, 24.5046025, 30.215135089999993
9261.72912805, 25.65994414, 30.654403329999994
9261.8, 20.09581659, 21.60430516
9261.72912805, 23.136169880000004, 40.3463425
9261.7, 28.69254285, 39.57395442
9261.781438, 44.03539591, 38.063982589999995
9260.15210748, 47.18332732, 9.70077162
9256.9, 30.19002744, 18.103677219999998
9257.4, 24.22662502, 33.66325389
9257.4, 29.71946091, 31.27630771
9257.4, 29.496423989999997, 33.12116872
9257.33599933, 21.26376179, 28.388870939999997
9257.5, 28.18216146, 29.3995624
9257.33599933, 27.420667639999998, 15.99356221
9257.4, 31.63385314, 25.34697219
9257.33599933, 31.975103169999997, 16.63283521
9257.4, 32.33913828, 11.493745329999998
9257.33599933, 34.24671237, 9.70446859
9257.4, 32.22381365, 13.486117840000002
9257.4, 21.369251870000003, 29.29845479
9257.44864366, 23.49309206, 20.125662290000008
9257.5, 25.336834260000003, 26.238861420000006
9257.9, 25.927127660000004, 26.354957579999997
9258.0, 24.58995815, 31.822845540000003
9258.2, 8.68043037, 23.427564250000003
9259.5, 23.75313341, 23.321226770000003
9259.5, 23.88980588, 30.072159360000004
9261.8, 9.47457077, 32.52955958
9261.7, 14.695153939999999, 33.59444672
9261.8, 18.78066991, 22.859829479999995
9261.7, 11.782308400000002, 18.55594688
9261.7222317, 28.937005100000004, 25.40537627
9261.7, 32.925712829999995, 25.71909641
9261.7222317, 11.44025345, 22.95693428
9261.7, 27.5652032, 34.30584816
9261.7819908, 25.067617150000007, 30.93251187
9261.7, 29.147064420000003, 28.53441187
9261.7819908, 33.10825855, 26.491682759999996
9261.7, 33.89089518, 22.35982909
9261.7222317, 34.19718394, 25.71091349
9261.7, 34.26441227, 21.27171488
9261.7819908, 17.780343840000004, 20.362580749999996
9261.7, 24.852363439999998, 27.102126029999997
9261.7, 10.831929109999999, 23.502280279999997
9261.7, 10.272729109999998, 28.382317779999997
9261.10648248, 9.46623058, 23.849306499999997
9261.10648248, 9.49259797, 27.002516519999997
9261.7, 8.0828981, 27.652934339999995
9261.44423664, 7.4942015, 28.46224499
9261.4, 7.6689065, 28.018938409999997
9261.6, 7.71747167, 28.369352029999995
9261.5, 9.23891939, 27.76777781
9261.6, 9.03680981, 24.57887551
9261.6, 8.00562409, 33.576753769999996
9261.7, 6.97606088, 28.242371480000006
9261.8, 6.50525197, 30.31478892
9264.14627007, 5.79016003, 41.694950029999994
9264.14627007, 5.69954525, 33.714428549999994
9264.1423559, 6.30708814, 35.87569152
9264.14627007, 22.427428470000002, 18.3580735
9258.0, 27.89170453, 18.916446500000006
9262.6, 13.792721660000002, 33.870525869999994
9262.6, 17.755371959999998, 28.9711362
9261.33165192, 11.876458779999997, 25.964331409999993
9263.9, 7.0955267200000005, 21.214090370000008
9263.8631108, 6.32908091, 40.06274453
9265.7, 7.39263869, 40.41950399
9265.7, 7.89252364, 21.935746399999996
9266.4, 8.41727007, 22.85154652
9266.3, 14.587922639999999, 22.301014289999994
9272.47545266, 4.24850814, 53.49667961
9274.38969462, 10.709861980000001, 41.232549000000006
9280.0, 11.737149899999999, 85.17046639
9279.95707773, 7.09682583, 45.520704089999995
9280.0, 8.12344458, 40.048246869999986
9279.964989, 7.83577703, 34.889192269999995
9279.9, 7.50421897, 28.59724621
9280.01979775, 6.69687354, 22.07352596
9280.0, 6.14441781, 21.894420530000005
9280.0, 6.42281, 30.821942970000002
9273.6, 32.47820918, 18.410859099999996
9273.6, 31.57606425, 5.78897652
9272.9, 35.64775855, 7.92030668
9266.8, 41.59939215, 11.16502697
9265.2, 25.66222276, 11.6245525
9258.9, 30.473237509999997, 5.69099701
9258.0, 21.55027745, 31.629273590000004
9258.1, 24.79498692, 9.62403753
9259.4, 25.286215650000003, 14.229643679999999
9258.5, 31.18244592, 7.98705492
9258.9, 46.68435669, 1.9626377699999997
9258.0, 37.58481531, 2.82600608
9255.6, 53.76010909, 1.3737428699999996
9255.4, 42.509423520000006, 1.07109333
9259.12062517, 30.72994227, 40.0223352
9255.47245973, 29.43498872, 6.19827104
9255.5, 25.890109869999993, 16.14636854
9255.5, 27.015000219999994, 10.91554793
9258.4, 32.05859126, 9.98816602
9257.61190662, 31.328249469999996, 9.42622887
9258.4, 23.545736459999997, 11.3463022
